,Age,EdLevel,MentalHealth,MainBranch,YearsCode,YearsCodePro,custom_employment
66443,>35,Master,No,Dev,42,16,1
66444,<35,Other,No,Dev,7,4,1
66445,>35,Undergraduate,No,Dev,45,35,1
66446,<35,Master,No,Dev,13,5,0
66447,>35,Other,No,Dev,33,25,0
66448,<35,Other,Yes,Dev,10,3,1
66449,<35,Undergraduate,No,Dev,12,9,1
66450,>35,Other,No,Dev,34,30,1
66451,>35,Other,No,Dev,33,30,1
66452,>35,Undergraduate,No,Dev,16,12,1
66453,<35,Undergraduate,No,Dev,12,8,0
66454,>35,Master,No,Dev,20,15,1
66455,>35,Undergraduate,Yes,Dev,23,22,1
66456,<35,Undergraduate,No,Dev,10,7,1
66457,>35,Master,No,Dev,10,4,1
66458,<35,Master,No,Dev,22,6,1
66459,<35,Other,No,Dev,11,8,1
66460,>35,Master,No,Dev,50,45,1
66461,>35,Undergraduate,No,NotDev,40,28,1
66462,>35,Other,No,Dev,4,3,1
66463,<35,Undergraduate,No,Dev,7,3,1
66464,>35,Master,No,Dev,14,14,1
66465,>35,Master,No,Dev,24,22,1
66466,<35,Undergraduate,No,Dev,6,Less than 1 year,0
66467,>35,Undergraduate,No,NotDev,27,17,1
66468,>35,PhD,No,Dev,25,23,1
66469,>35,Other,Yes,Dev,28,17,1
66470,>35,PhD,No,Dev,20,18,0
66471,<35,Undergraduate,Yes,Dev,11,8,1
66472,>35,Master,No,Dev,22,14,1
66473,<35,Undergraduate,Yes,Dev,16,4,1
66474,<35,Undergraduate,Yes,Dev,10,5,1
66475,>35,Master,No,Dev,25,18,1
66476,<35,Undergraduate,No,Dev,10,6,0
66477,<35,Other,No,Dev,10,7,1
66478,<35,PhD,No,Dev,15,5,1
66479,>35,Master,No,Dev,15,10,0
66480,>35,Master,No,Dev,21,14,1
66481,<35,Undergraduate,No,Dev,15,12,1
66482,>35,Undergraduate,No,Dev,45,40,1
66483,>35,Other,No,Dev,32,28,1
66484,>35,Undergraduate,No,Dev,7,7,1
66485,<35,Undergraduate,No,Dev,12,5,1
66486,<35,Undergraduate,No,Dev,11,5,1
66487,<35,Undergraduate,Yes,Dev,7,5,1
66488,>35,Undergraduate,No,NotDev,20,20,1
66489,>35,PhD,Yes,NotDev,40,25,0
66490,<35,Undergraduate,No,Dev,10,4,0
66491,<35,Undergraduate,Yes,Dev,10,7,1
66492,<35,Undergraduate,Yes,Dev,7,3,1
66493,>35,Master,No,Dev,6,3,1
66494,>35,Other,Yes,Dev,12,10,1
66495,<35,Master,No,Dev,10,10,1
66496,>35,Undergraduate,Yes,NotDev,10,1,1
66497,<35,Other,Yes,Dev,10,4,1
66498,>35,Other,No,Dev,26,26,1
66499,<35,Undergraduate,No,Dev,8,4,0
66500,>35,Undergraduate,Yes,Dev,45,43,1
66501,<35,Undergraduate,Yes,Dev,12,9,1
66502,>35,Undergraduate,No,Dev,32,26,1
66503,<35,Undergraduate,Yes,Dev,14,10,1
66504,<35,Undergraduate,No,Dev,11,7,0
66505,<35,Undergraduate,No,Dev,7,2,0
66506,>35,Undergraduate,No,Dev,33,25,1
66507,<35,Undergraduate,No,Dev,10,4,1
66508,>35,Master,No,Dev,25,21,1
66509,<35,Undergraduate,No,Dev,3,3,0
66510,<35,Undergraduate,No,Dev,8,5,1
66511,>35,Other,No,Dev,7,6,1
66512,>35,Other,No,Dev,30,30,1
66513,<35,Undergraduate,No,Dev,7,4,1
66514,>35,Undergraduate,No,Dev,10,6,1
66515,>35,Undergraduate,No,Dev,35,30,1
66516,>35,Other,No,Dev,18,16,1
66517,>35,Undergraduate,Yes,Dev,12,10,1
66518,>35,Undergraduate,Yes,Dev,12,7,0
66519,<35,Master,No,Dev,14,11,1
66520,>35,Undergraduate,No,Dev,20,18,1
66521,<35,Other,No,NotDev,7,5,1
66522,>35,Master,No,Dev,25,15,1
66523,<35,Master,Yes,Dev,13,7,1
66524,<35,Undergraduate,No,Dev,5,3,0
66525,<35,Undergraduate,No,Dev,12,8,1
66526,<35,Undergraduate,No,Dev,10,7,1
66527,>35,Undergraduate,No,Dev,5,15,0
66528,<35,Undergraduate,No,NotDev,12,9,1
66529,>35,Other,Yes,Dev,8,8,1
66530,<35,Master,Yes,Dev,8,7,1
66531,<35,Master,No,Dev,16,5,1
66532,>35,Undergraduate,No,Dev,25,20,1
66533,>35,Undergraduate,No,Dev,10,10,1
66534,<35,Undergraduate,No,Dev,12,9,1
66535,>35,Other,No,Dev,24,20,0
66536,<35,Undergraduate,Yes,Dev,13,10,1
66537,>35,Other,Yes,NotDev,15,15,1
66538,>35,Master,No,Dev,25,20,1
66539,<35,Undergraduate,No,Dev,12,10,1
66540,>35,Other,Yes,Dev,26,22,1
66541,<35,Master,No,Dev,7,6,1
66542,<35,Undergraduate,Yes,Dev,10,6,1
66543,<35,Undergraduate,Yes,Dev,11,6,1
66544,<35,Undergraduate,No,Dev,12,7,1
66545,>35,Master,No,Dev,17,9,1
66546,<35,Master,No,Dev,7,3,0
66547,<35,Undergraduate,Yes,Dev,11,7,1
66548,<35,Master,Yes,Dev,9,5,1
66549,<35,Other,No,Dev,20,14,1
66550,>35,Master,No,Dev,22,19,1
66551,<35,Other,No,Dev,6,2,0
66552,<35,Undergraduate,Yes,Dev,7,2,1
66553,>35,Undergraduate,No,Dev,22,22,1
66554,<35,Undergraduate,Yes,Dev,8,1,0
66555,<35,Other,No,Dev,4,1,1
66556,>35,PhD,Yes,Dev,37,33,1
66557,<35,Master,Yes,Dev,7,5,0
66558,<35,Master,No,Dev,13,11,1
66559,>35,Undergraduate,Yes,Dev,22,16,1
66560,<35,Undergraduate,No,Dev,22,16,1
66561,>35,Undergraduate,Yes,Dev,19,11,1
66562,>35,Undergraduate,Yes,NotDev,20,5,1
66563,<35,Undergraduate,No,NotDev,11,5,0
66564,>35,Other,Yes,Dev,18,18,1
66565,>35,Other,Yes,Dev,27,23,1
66566,<35,Undergraduate,No,Dev,15,10,1
66567,<35,Undergraduate,No,Dev,4,Less than 1 year,0
66568,<35,Undergraduate,No,Dev,15,12,1
66569,<35,Master,No,Dev,7,3,1
66570,<35,Undergraduate,Yes,Dev,6,5,1
66571,>35,Other,Yes,NotDev,17,15,1
66572,>35,Other,No,Dev,12,10,0
66573,>35,Undergraduate,No,Dev,40,27,1
66574,>35,Undergraduate,No,Dev,17,15,1
66575,<35,Other,Yes,Dev,9,4,1
66576,>35,Undergraduate,No,Dev,27,23,1
66577,>35,Master,No,Dev,16,11,1
66578,<35,Undergraduate,Yes,Dev,8,4,1
66579,>35,Undergraduate,Yes,Dev,23,16,1
66580,>35,Undergraduate,No,Dev,8,3,0
66581,>35,Undergraduate,No,Dev,10,10,1
66582,>35,Undergraduate,No,Dev,13,11,1
66583,<35,Master,No,Dev,15,7,0
66584,<35,Undergraduate,Yes,Dev,9,5,1
66585,>35,Undergraduate,Yes,Dev,20,15,1
66586,<35,Undergraduate,Yes,Dev,4,1,0
66587,>35,Undergraduate,No,Dev,25,20,1
66588,<35,Undergraduate,No,Dev,15,10,1
66589,<35,Undergraduate,Yes,Dev,9,4,1
66590,>35,Master,No,Dev,15,13,1
66591,>35,Master,No,NotDev,26,18,1
66592,>35,Undergraduate,No,Dev,23,15,1
66593,>35,Undergraduate,Yes,Dev,8,6,1
66594,<35,Undergraduate,No,Dev,14,10,1
66595,<35,Undergraduate,No,Dev,7,4,1
66596,>35,Master,No,Dev,45,43,1
66597,>35,Undergraduate,No,Dev,20,12,1
66598,<35,Undergraduate,No,Dev,3,2,0
66599,<35,Other,Yes,Dev,10,5,1
66600,<35,Undergraduate,No,Dev,10,10,1
66601,>35,Undergraduate,No,Dev,9,9,1
66602,<35,Undergraduate,No,Dev,22,11,1
66603,<35,Other,Yes,Dev,9,4,1
66604,<35,Undergraduate,Yes,Dev,9,2,0
66605,>35,Undergraduate,No,Dev,21,17,1
66606,<35,Master,Yes,Dev,16,14,1
66607,>35,Other,No,Dev,25,17,1
66608,>35,Master,No,Dev,25,16,1
66609,<35,Master,No,Dev,9,6,1
66610,>35,Master,No,Dev,30,18,1
66611,<35,Master,Yes,Dev,10,5,1
66612,>35,Undergraduate,No,Dev,20,20,1
66613,<35,Undergraduate,No,Dev,14,6,1
66614,<35,Undergraduate,No,Dev,12,8,1
66615,<35,Undergraduate,No,Dev,6,2,0
66616,>35,Master,No,Dev,24,21,1
66617,>35,PhD,Yes,Dev,30,15,1
66618,>35,Undergraduate,Yes,Dev,28,22,1
66619,<35,Undergraduate,Yes,Dev,6,5,1
66620,<35,Master,Yes,Dev,18,5,1
66621,>35,Master,No,Dev,25,20,1
66622,>35,Undergraduate,Yes,Dev,38,30,1
66623,<35,Master,Yes,Dev,12,7,0
66624,<35,Undergraduate,No,Dev,8,5,1
66625,<35,Undergraduate,No,Dev,3,2,1
66626,<35,Master,No,Dev,15,10,1
66627,<35,Undergraduate,No,Dev,6,2,0
66628,<35,Master,No,Dev,8,4,0
66629,<35,Master,No,Dev,7,4,1
66630,<35,Undergraduate,Yes,Dev,12,7,1
66631,>35,Master,No,Dev,32,32,1
66632,<35,Master,No,Dev,6,5,1
66633,<35,Other,No,NotDev,2,Less than 1 year,0
66634,>35,Other,No,Dev,18,14,1
66635,<35,Undergraduate,No,Dev,19,4,1
66636,>35,Undergraduate,Yes,Dev,23,20,1
66637,>35,Undergraduate,No,Dev,30,20,1
66638,<35,Master,No,NotDev,2,1,0
66639,<35,Master,No,Dev,15,9,1
66640,<35,Master,No,Dev,10,5,0
66641,<35,Master,Yes,Dev,11,5,1
66642,>35,Undergraduate,Yes,Dev,2,Less than 1 year,0
66643,<35,Undergraduate,No,Dev,8,5,1
66644,>35,Master,Yes,Dev,14,12,1
66645,<35,Undergraduate,No,Dev,3,3,1
66646,<35,Undergraduate,Yes,Dev,6,4,1
66647,<35,Other,No,Dev,5,4,0
66648,<35,Undergraduate,Yes,Dev,9,5,1
66649,<35,Undergraduate,Yes,Dev,19,14,0
66650,<35,Master,No,Dev,18,9,0
66651,<35,Undergraduate,No,Dev,4,3,1
66652,<35,Undergraduate,Yes,NotDev,8,4,1
66653,>35,Undergraduate,No,Dev,24,16,1
66654,<35,Undergraduate,Yes,Dev,7,6,1
66655,<35,Undergraduate,No,Dev,10,7,1
66656,>35,Undergraduate,No,Dev,12,12,1
66657,<35,Other,No,Dev,12,8,0
66658,<35,Undergraduate,No,Dev,14,7,1
66659,<35,Undergraduate,No,Dev,4,2,1
66660,<35,Master,No,Dev,4,1,0
66661,<35,Undergraduate,Yes,Dev,20,10,1
66662,>35,Undergraduate,No,Dev,30,28,1
66663,<35,Undergraduate,No,Dev,10,8,1
66664,<35,Other,Yes,NotDev,4,Less than 1 year,1
66665,<35,Undergraduate,No,NotDev,17,14,1
66666,>35,Undergraduate,No,Dev,11,11,1
66667,>35,Master,Yes,Dev,7,7,1
66668,<35,Undergraduate,No,Dev,7,Less than 1 year,0
66669,<35,Undergraduate,No,Dev,15,8,1
66670,>35,Other,No,Dev,11,10,1
66671,<35,Undergraduate,No,Dev,10,Less than 1 year,1
66672,<35,Master,No,Dev,12,7,1
66673,>35,Master,Yes,Dev,7,4,1
66674,<35,Other,No,Dev,3,1,1
66675,>35,Master,No,Dev,15,11,1
66676,<35,Undergraduate,No,Dev,15,10,1
66677,>35,Undergraduate,No,Dev,19,18,0
66678,>35,Other,Yes,Dev,29,17,1
66679,>35,Other,Yes,Dev,20,5,1
66680,>35,Master,No,Dev,41,30,1
66681,<35,Master,No,Dev,7,6,1
66682,<35,Other,No,NotDev,9,5,1
66683,>35,Undergraduate,No,Dev,22,14,1
66684,>35,Other,No,Dev,28,18,1
66685,<35,Undergraduate,No,Dev,11,7,1
66686,<35,Undergraduate,Yes,Dev,10,5,0
66687,<35,Master,No,NotDev,5,2,1
66688,<35,Undergraduate,No,NotDev,10,5,0
66689,<35,Undergraduate,Yes,Dev,5,3,1
66690,<35,Undergraduate,No,Dev,9,5,1
66691,>35,Undergraduate,No,Dev,20,15,0
66692,<35,Undergraduate,Yes,NotDev,10,4,1
66693,>35,Undergraduate,Yes,Dev,11,7,1
66694,<35,Master,No,Dev,8,2,1
66695,<35,Undergraduate,No,Dev,5,5,0
66696,<35,Undergraduate,No,Dev,15,8,0
66697,<35,Undergraduate,Yes,Dev,10,5,1
66698,<35,Undergraduate,Yes,Dev,13,10,1
66699,<35,Undergraduate,No,Dev,5,1,0
66700,<35,Undergraduate,No,Dev,10,8,1
66701,<35,Undergraduate,Yes,Dev,12,7,1
66702,>35,Master,No,Dev,39,37,1
66703,>35,Other,No,Dev,18,18,0
66704,>35,Other,No,Dev,2,1,0
66705,<35,Undergraduate,Yes,Dev,9,7,0
66706,<35,Master,Yes,Dev,17,10,1
66707,<35,Undergraduate,No,Dev,10,4,1
66708,<35,Undergraduate,No,Dev,7,5,1
66709,<35,Undergraduate,Yes,Dev,6,4,0
66710,<35,Undergraduate,Yes,Dev,19,9,1
66711,<35,Other,Yes,Dev,15,10,1
66712,<35,Undergraduate,No,Dev,7,7,1
66713,>35,Undergraduate,No,Dev,20,15,1
66714,<35,Master,No,Dev,13,9,1
66715,>35,Undergraduate,No,Dev,29,24,1
66716,>35,Master,No,Dev,42,40,1
66717,>35,Undergraduate,No,Dev,22,18,1
66718,<35,Undergraduate,No,Dev,14,10,1
66719,>35,Undergraduate,No,Dev,23,10,1
66720,<35,Undergraduate,Yes,Dev,13,1,1
66721,<35,Master,No,Dev,10,5,1
66722,<35,Undergraduate,No,Dev,8,4,1
66723,<35,Other,No,Dev,9,3,0
66724,<35,Undergraduate,No,Dev,10,6,1
66725,<35,Undergraduate,No,Dev,5,1,1
66726,>35,Undergraduate,No,Dev,40,29,1
66727,>35,Undergraduate,No,Dev,22,18,1
66728,<35,Undergraduate,No,Dev,15,Less than 1 year,0
66729,<35,Other,Yes,Dev,6,4,0
66730,>35,Other,Yes,Dev,10,10,0
66731,>35,Master,No,Dev,15,15,1
66732,<35,Undergraduate,No,Dev,10,6,1
66733,<35,Undergraduate,No,Dev,5,4,1
66734,>35,Other,No,NotDev,6,3,0
66735,<35,Undergraduate,No,Dev,10,4,1
66736,>35,Undergraduate,Yes,Dev,41,37,1
66737,<35,Master,No,Dev,12,9,1
66738,<35,Undergraduate,Yes,Dev,12,7,1
66739,<35,Undergraduate,No,Dev,10,5,1
66740,>35,Undergraduate,No,Dev,35,26,1
66741,>35,Master,No,Dev,20,15,1
66742,>35,Undergraduate,No,Dev,24,24,1
66743,<35,Undergraduate,No,Dev,7,2,0
66744,>35,Undergraduate,No,Dev,35,28,1
66745,<35,Other,No,Dev,4,1,1
66746,>35,Undergraduate,No,Dev,18,15,0
66747,>35,Undergraduate,Yes,Dev,23,18,1
66748,<35,Master,No,Dev,8,7,1
66749,>35,Master,No,Dev,30,16,1
66750,>35,Other,No,Dev,45,44,1
66751,<35,PhD,No,Dev,17,9,1
66752,<35,Undergraduate,No,Dev,2,Less than 1 year,0
66753,>35,Undergraduate,No,Dev,39,27,1
66754,<35,Undergraduate,No,Dev,7,6,1
66755,>35,Undergraduate,No,Dev,27,25,1
66756,>35,Undergraduate,No,Dev,21,10,0
66757,>35,Other,Yes,Dev,18,12,1
66758,<35,Other,No,Dev,4,3,0
66759,>35,Undergraduate,No,Dev,15,13,0
66760,<35,Undergraduate,No,Dev,14,6,1
66761,>35,PhD,No,Dev,17,7,1
66762,>35,Undergraduate,No,Dev,12,11,1
66763,<35,Undergraduate,No,Dev,7,5,1
66764,>35,Master,Yes,Dev,25,18,1
66765,<35,Other,Yes,Dev,11,10,1
66766,<35,Undergraduate,No,Dev,17,4,1
66767,<35,Undergraduate,No,Dev,12,8,1
66768,<35,Undergraduate,No,Dev,17,16,1
66769,<35,Undergraduate,No,Dev,6,2,0
66770,>35,Master,No,NotDev,2,1,1
66771,>35,Master,No,Dev,25,13,1
66772,<35,Undergraduate,No,Dev,8,2,1
66773,<35,Undergraduate,Yes,Dev,10,3,0
66774,>35,Undergraduate,No,Dev,26,24,1
66775,>35,Undergraduate,No,Dev,40,25,1
66776,<35,Undergraduate,No,Dev,9,7,0
66777,<35,Undergraduate,No,Dev,18,11,1
66778,<35,Other,No,Dev,3,2,1
66779,>35,Master,No,Dev,13,10,1
66780,<35,Other,Yes,Dev,22,12,1
66781,<35,Undergraduate,No,Dev,5,Less than 1 year,1
66782,<35,Undergraduate,Yes,Dev,7,5,1
66783,<35,Master,No,NotDev,19,15,1
66784,>35,Undergraduate,No,Dev,38,26,1
66785,>35,Master,No,Dev,30,19,1
66786,>35,Undergraduate,No,Dev,30,20,1
66787,>35,Other,No,Dev,30,28,1
66788,>35,Other,No,Dev,28,26,1
66789,<35,Master,No,Dev,3,1,0
66790,<35,Master,Yes,Dev,14,5,1
66791,<35,Undergraduate,Yes,Dev,14,10,1
66792,<35,Other,No,NotDev,3,2,0
66793,>35,Other,Yes,Dev,28,26,1
66794,>35,Undergraduate,No,Dev,44,36,1
66795,>35,Undergraduate,No,Dev,20,15,1
66796,>35,Other,No,Dev,25,20,1
66797,>35,Master,No,Dev,16,15,1
66798,>35,Undergraduate,No,NotDev,24,22,1
66799,>35,Undergraduate,No,Dev,17,13,1
66800,>35,PhD,No,Dev,39,21,1
66801,<35,Other,No,Dev,2,1,0
66802,>35,Master,Yes,Dev,35,33,1
66803,<35,Undergraduate,No,Dev,12,8,1
66804,>35,Master,Yes,Dev,15,11,1
66805,>35,Other,Yes,Dev,24,20,1
66806,>35,Master,No,Dev,6,4,1
66807,<35,Undergraduate,No,Dev,5,1,1
66808,>35,Master,No,NotDev,32,26,1
66809,<35,Undergraduate,No,Dev,4,2,0
66810,<35,Undergraduate,No,Dev,7,2,1
66811,>35,Undergraduate,No,Dev,25,20,1
66812,>35,Undergraduate,No,Dev,24,22,1
66813,<35,Other,No,Dev,18,14,1
66814,>35,Undergraduate,No,Dev,18,15,1
66815,>35,Undergraduate,No,Dev,20,16,1
66816,<35,Undergraduate,Yes,Dev,2,1,1
66817,>35,Master,No,Dev,21,15,1
66818,>35,Other,No,NotDev,1,20,1
66819,<35,Undergraduate,No,Dev,12,6,1
66820,>35,Undergraduate,Yes,Dev,22,18,1
66821,<35,Other,No,Dev,15,12,1
66822,<35,Master,No,Dev,20,3,1
66823,<35,Undergraduate,No,Dev,8,5,0
66824,<35,Undergraduate,Yes,Dev,7,5,0
66825,<35,Master,No,Dev,15,10,1
66826,>35,Master,No,Dev,13,11,1
66827,<35,Undergraduate,No,Dev,10,16,1
66828,<35,Undergraduate,Yes,Dev,2,1,1
66829,>35,Undergraduate,No,Dev,35,30,1
66830,>35,Other,Yes,Dev,23,8,1
66831,<35,Other,No,Dev,2,1,0
66832,>35,Master,Yes,Dev,38,27,1
66833,<35,Undergraduate,Yes,Dev,14,8,1
66834,>35,Undergraduate,No,Dev,43,43,1
66835,>35,Undergraduate,Yes,NotDev,37,25,1
66836,>35,Undergraduate,No,Dev,30,28,1
66837,>35,Undergraduate,No,Dev,19,18,1
66838,>35,Undergraduate,No,Dev,14,11,1
66839,>35,Undergraduate,No,Dev,23,22,1
66840,<35,Other,No,Dev,12,2,0
66841,>35,Undergraduate,No,Dev,28,28,1
66842,>35,Undergraduate,No,NotDev,12,10,1
66843,<35,Undergraduate,No,Dev,12,12,1
66844,>35,Other,No,Dev,25,22,1
66845,<35,Undergraduate,No,Dev,11,6,0
66846,>35,Undergraduate,No,Dev,25,20,0
66847,<35,Master,No,Dev,7,2,1
66848,<35,Master,No,Dev,4,2,0
66849,<35,Undergraduate,No,Dev,4,2,1
66850,<35,Undergraduate,No,Dev,10,7,1
66851,>35,PhD,No,NotDev,22,13,1
66852,<35,Other,No,Dev,15,11,1
66853,>35,Undergraduate,Yes,Dev,3,2,1
66854,>35,Undergraduate,No,Dev,40,35,1
66855,<35,Undergraduate,No,Dev,15,6,1
66856,>35,Undergraduate,No,Dev,22,15,1
66857,<35,Master,No,Dev,7,3,1
66858,<35,Master,No,Dev,14,8,0
66859,>35,Undergraduate,No,Dev,37,22,1
66860,<35,Undergraduate,Yes,Dev,21,8,0
66861,<35,Master,Yes,Dev,5,2,1
66862,>35,Master,No,Dev,18,10,1
66863,>35,Undergraduate,Yes,Dev,35,29,1
66864,>35,Other,No,Dev,10,8,1
66865,<35,Other,No,Dev,8,8,1
66866,>35,Other,No,Dev,20,16,1
66867,>35,Undergraduate,No,Dev,26,16,1
66868,<35,Master,Yes,Dev,12,6,1
66869,>35,Undergraduate,No,Dev,26,22,1
66870,<35,Undergraduate,No,Dev,15,10,1
66871,<35,Undergraduate,No,Dev,9,5,1
66872,<35,Undergraduate,Yes,Dev,11,3,1
66873,>35,Other,Yes,Dev,25,11,1
66874,>35,Undergraduate,Yes,Dev,29,10,0
66875,<35,Undergraduate,No,Dev,6,4,1
66876,<35,Undergraduate,Yes,Dev,9,9,1
66877,>35,Undergraduate,No,Dev,39,32,1
66878,>35,Master,No,Dev,17,8,1
66879,>35,Undergraduate,Yes,Dev,24,22,1
66880,<35,Undergraduate,No,Dev,5,3,0
66881,<35,Master,No,Dev,7,2,0
66882,<35,Other,No,Dev,10,6,1
66883,>35,Undergraduate,Yes,Dev,15,11,1
66884,<35,Other,No,Dev,5,2,0
66885,<35,Undergraduate,Yes,Dev,18,6,1
66886,>35,Undergraduate,No,Dev,20,15,1
66887,<35,Undergraduate,Yes,Dev,8,5,1
66888,>35,Other,No,Dev,34,30,1
66889,<35,Master,No,Dev,14,10,1
66890,>35,Undergraduate,No,Dev,27,25,0
66891,<35,Undergraduate,No,Dev,4,4,1
66892,>35,Undergraduate,No,Dev,9,7,1
66893,>35,Undergraduate,Yes,Dev,10,10,1
66894,<35,Undergraduate,No,Dev,4,3,1
66895,>35,Undergraduate,No,Dev,5,5,1
66896,>35,Undergraduate,Yes,Dev,26,20,1
66897,>35,Undergraduate,No,Dev,9,7,1
66898,>35,Undergraduate,Yes,Dev,26,16,1
66899,>35,Other,No,Dev,17,16,0
66900,>35,Other,No,Dev,12,7,1
66901,>35,Master,Yes,NotDev,35,35,1
66902,<35,Undergraduate,Yes,Dev,18,3,1
66903,>35,Undergraduate,Yes,Dev,20,15,0
66904,<35,Undergraduate,No,Dev,9,3,1
66905,<35,Other,Yes,Dev,25,14,1
66906,<35,Undergraduate,Yes,Dev,17,11,1
66907,<35,Undergraduate,No,Dev,19,8,1
66908,>35,PhD,No,Dev,24,22,1
66909,>35,Undergraduate,No,Dev,Less than 1 year,Less than 1 year,1
66910,>35,Master,No,Dev,25,18,0
66911,<35,Undergraduate,No,Dev,15,13,1
66912,<35,Undergraduate,No,Dev,9,2,0
66913,<35,Master,No,Dev,16,12,1
66914,>35,Master,No,Dev,12,8,1
66915,>35,Master,No,Dev,14,7,0
66916,<35,Master,Yes,Dev,11,6,1
66917,>35,Master,No,NotDev,30,27,1
66918,>35,Master,No,Dev,40,34,0
66919,>35,Undergraduate,No,Dev,40,36,1
66920,<35,Master,No,Dev,9,5,1
66921,<35,Undergraduate,No,Dev,15,11,1
66922,<35,Undergraduate,Yes,Dev,7,7,1
66923,<35,PhD,Yes,Dev,10,5,1
66924,>35,Master,No,Dev,33,25,1
66925,>35,Other,Yes,Dev,18,12,1
66926,<35,Undergraduate,Yes,Dev,4,2,0
66927,>35,Undergraduate,Yes,Dev,18,14,1
66928,>35,Undergraduate,No,Dev,17,12,1
66929,>35,Undergraduate,No,Dev,18,16,1
66930,<35,Undergraduate,No,Dev,7,4,1
66931,>35,Undergraduate,No,Dev,30,25,1
66932,<35,Other,No,Dev,12,12,0
66933,<35,Undergraduate,Yes,Dev,9,7,1
66934,<35,Undergraduate,No,Dev,8,7,1
66935,<35,Undergraduate,Yes,NotDev,10,6,0
66936,>35,Undergraduate,No,Dev,24,22,1
66937,<35,Undergraduate,No,Dev,10,7,1
66938,<35,Undergraduate,No,Dev,10,6,1
66939,>35,Undergraduate,No,Dev,35,35,1
66940,>35,Master,No,Dev,23,13,1
66941,>35,Undergraduate,No,Dev,12,8,1
66942,<35,Other,No,Dev,7,3,0
66943,<35,Undergraduate,No,Dev,6,5,1
66944,<35,Master,No,Dev,10,4,1
66945,>35,Undergraduate,Yes,Dev,24,18,1
66946,>35,Undergraduate,Yes,Dev,31,10,1
66947,>35,Other,Yes,Dev,30,27,1
66948,<35,Undergraduate,Yes,Dev,11,9,1
66949,>35,Undergraduate,No,Dev,15,12,1
66950,<35,Undergraduate,No,Dev,4,2,1
66951,<35,Undergraduate,No,Dev,8,4,1
66952,<35,PhD,No,NotDev,10,6,1
66953,<35,Other,No,Dev,12,10,1
66954,<35,PhD,No,Dev,13,10,1
66955,>35,Master,Yes,Dev,28,16,1
66956,<35,Undergraduate,No,Dev,Less than 1 year,Less than 1 year,0
66957,<35,Other,No,Dev,10,8,1
66958,<35,Undergraduate,No,Dev,11,9,1
66959,>35,Undergraduate,No,Dev,25,22,1
66960,<35,Undergraduate,No,NotDev,12,10,1
66961,>35,PhD,No,Dev,6,4,0
66962,<35,Undergraduate,Yes,NotDev,12,5,0
66963,<35,Other,No,Dev,1,1,0
66964,>35,Other,No,Dev,14,14,1
66965,<35,Undergraduate,Yes,Dev,12,7,1
66966,<35,Undergraduate,No,Dev,11,4,1
66967,>35,Master,Yes,Dev,14,14,1
66968,<35,Other,No,Dev,11,10,0
66969,>35,Undergraduate,No,Dev,43,41,1
66970,<35,Other,Yes,Dev,7,3,1
66971,>35,Other,Yes,Dev,35,20,1
66972,>35,Undergraduate,No,Dev,20,10,1
66973,<35,Undergraduate,No,Dev,10,4,0
66974,>35,Undergraduate,Yes,Dev,40,36,1
66975,<35,Undergraduate,No,Dev,10,7,1
66976,<35,Undergraduate,Yes,Dev,7,2,1
66977,<35,PhD,Yes,Dev,10,5,1
66978,<35,Undergraduate,No,Dev,6,4,1
66979,>35,Undergraduate,No,Dev,34,28,1
66980,<35,Undergraduate,No,Dev,6,5,1
66981,>35,Undergraduate,Yes,Dev,11,5,1
66982,<35,Undergraduate,No,Dev,10,Less than 1 year,1
66983,<35,Undergraduate,Yes,Dev,14,8,1
66984,>35,Master,No,NotDev,6,6,1
66985,>35,Undergraduate,Yes,Dev,22,19,1
66986,<35,Other,No,Dev,15,8,1
66987,>35,Undergraduate,Yes,Dev,16,14,1
66988,<35,Undergraduate,Yes,Dev,10,8,0
66989,>35,Master,No,Dev,24,18,1
66990,>35,Master,No,NotDev,15,8,1
66991,<35,Master,No,Dev,6,4,0
66992,>35,Undergraduate,No,NotDev,7,5,0
66993,>35,Undergraduate,No,Dev,20,8,1
66994,<35,Undergraduate,No,Dev,12,5,1
66995,<35,Master,No,Dev,15,8,1
66996,>35,Master,No,Dev,30,27,0
66997,<35,Master,No,Dev,12,6,1
66998,<35,Undergraduate,Yes,Dev,8,1,1
66999,<35,Master,No,Dev,5,3,0
67000,>35,Undergraduate,No,Dev,19,15,1
67001,>35,Master,No,Dev,26,20,1
67002,>35,Master,Yes,Dev,19,5,1
67003,<35,Undergraduate,No,Dev,16,14,1
67004,<35,Undergraduate,Yes,Dev,12,5,1
67005,<35,Master,No,Dev,9,5,1
67006,>35,Undergraduate,No,NotDev,20,15,1
67007,<35,Undergraduate,No,Dev,4,3,1
67008,>35,Other,Yes,Dev,16,15,1
67009,<35,Undergraduate,No,Dev,6,5,0
67010,<35,Undergraduate,Yes,Dev,7,4,1
67011,>35,Undergraduate,No,Dev,35,25,1
67012,>35,Other,No,Dev,20,12,0
67013,>35,Undergraduate,No,Dev,14,10,1
67014,<35,Undergraduate,Yes,Dev,17,9,1
67015,<35,Undergraduate,No,Dev,11,7,1
67016,<35,Undergraduate,No,Dev,4,3,0
67017,>35,Undergraduate,No,Dev,25,12,1
67018,<35,Undergraduate,No,Dev,6,2,0
67019,<35,Undergraduate,No,Dev,18,10,1
